File,Name,Type,Family,Size,Source,Page #,Source Type,Ed.,CR,Notes,Environment,Classify 1,Classify 2,Classify 3,Entry,Subtypes,Classify 4
D&D Monsters - D&D 3.5.csv,"Greater Vampire, Vampire Lord",Template,,,Creature Catalogue,,,,,,,Vampire,Greater,Lord,Template,,
D&D Monsters - D&D 3.5.csv,Headless Horseman (Template),Template,,,Creature Catalogue,,,,,,,Headless Horseman,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,King-Wight,Template,,,Creature Catalogue,,,,,,,King-Wight,,,Template,,
D&D Monsters - D&D 3.5.csv,Life-bane Duplicate,Template,,,Creature Catalogue,,,,,,,Life-Bane Duplicate,,,Template,,
D&D Monsters - D&D 3.5.csv,"Lycanthrope, Weremouse",Template,,,Creature Catalogue,,,,,,,Lycanthrope,Weremouse,,Template,,
D&D Monsters - D&D 3.5.csv,Pseudo-Undead,Template,,,Creature Catalogue,,,,,,,Pseudo-Undead,,,Template,,
D&D Monsters - D&D 3.5.csv,"Pseudo-Undead, Pseudoghast",Template,,,Creature Catalogue,,,,,,,Pseudo-Undead,Ghast,,Template,,
D&D Monsters - D&D 3.5.csv,"Pseudo-Undead, Pseudoghoul",Template,,,Creature Catalogue,,,,,,,Pseudo-Undead,Ghoul,,Template,,
D&D Monsters - D&D 3.5.csv,"Pseudo-Undead, Pseudospectre",Template,,,Creature Catalogue,,,,,,,Pseudo-Undead,Spectre,,Template,,
D&D Monsters - D&D 3.5.csv,"Pseudo-Undead, Pseudovampire",Template,,,Creature Catalogue,,,,,,,Pseudo-Undead,Vampire,,Template,,
D&D Monsters - D&D 3.5.csv,"Pseudo-Undead, Pseudowight",Template,,,Creature Catalogue,,,,,,,Pseudo-Undead,Wight,,Template,,
D&D Monsters - D&D 3.5.csv,"Pseudo-Undead, Pseudowraith",Template,,,Creature Catalogue,,,,,,,Pseudo-Undead,Wraith,,Template,,
D&D Monsters - D&D 3.5.csv,Rock Totem,Template,,,Creature Catalogue,,,,,,,Totem,Rock,,Template,,
D&D Monsters - D&D 3.5.csv,Semilich,Template,,,Creature Catalogue,,,,,,,Lich,Semilich,,Template,,
D&D Monsters - D&D 3.5.csv,Skelter (Template),Template,,,Creature Catalogue,,,,,,,Skelter,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Vagabond Vessel,Template,,,Creature Catalogue,,,,,,,Vagabond Vessel,,,Template,,
D&D Monsters - D&D 3.5.csv,Voracious Creature,Template,,,Creature Catalogue,,,,,,,Ravenous,Oerth,,Template,,
D&D Monsters - D&D 3.5.csv,Web-Spectre,Template,,,Creature Catalogue,,,,,,,Web-Spectre,,,Template,,
D&D Monsters - D&D 3.5.csv,Wraith-King,Template,,,Creature Catalogue,,,,,,,Wraith-King,,,Template,,
D&D Monsters - D&D 3.5.csv,Wyrd,Template,,,Creature Catalogue,,,,,,,Wyrd,,,Template,,
D&D Monsters - D&D 3.5.csv,Zombire (Template),Template,,,Creature Catalogue,,,,,,,Zombire,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Mechanical Lich,Template,,,Creature Codex,,,,,,,Lich,Mechanical,,Template,,
D&D Monsters - D&D 3.5.csv,Elephantine Creature,Template,,,Dangerous Denizens: The Monsters of Tellene,,,,,,,Elephantine,,,Template,,
D&D Monsters - D&D 3.5.csv,Greater Sharjan,Template,,,Dangerous Denizens: The Monsters of Tellene,,,,,,,Sharjan,Greater,,Template,,
D&D Monsters - D&D 3.5.csv,Least Sharjan,Template,,,Dangerous Denizens: The Monsters of Tellene,,,,,,,Sharjan,Least,,Template,,
D&D Monsters - D&D 3.5.csv,Lesser Sharjan,Template,,,Dangerous Denizens: The Monsters of Tellene,,,,,,,Sharjan,Lesser,,Template,,
D&D Monsters - D&D 3.5.csv,Rhajghani Pseudo-Ghoul,Template,,,Dangerous Denizens: The Monsters of Tellene,,,,,,,Rhajghani Pseudo-Ghoul,,,Template,,
D&D Monsters - D&D 3.5.csv,Sharjan Lord,Template,,,Dangerous Denizens: The Monsters of Tellene,,,,,,,Sharjan,Lord,,Template,,
D&D Monsters - D&D 3.5.csv,Greater Mummy,Template,,,Deities and Demigods + D&D v.3.5 Accessory Update,,,,,,,Mummy,Greater,(template),Template,,
D&D Monsters - D&D 3.5.csv,Dead,Template,,,Denizens of Dread,,,,,,,Mummy,Ancient Dead,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Animator,Template,,,Denizens of Dread,,,,,,,Animator,,,Template,,
D&D Monsters - D&D 3.5.csv,Dhampir (Half-Vampire),Template,,,Denizens of Dread,,,,,,,Dhampir,,,Template,,
D&D Monsters - D&D 3.5.csv,Ermordenung,Template,,,Denizens of Dread,,,,,,,Ermordenung,,,Template,,
D&D Monsters - D&D 3.5.csv,"Fiend, Dread, Transposed Fiend",Template,,,Denizens of Dread,,,,,,,Transposed Fiend,,,Template,,
D&D Monsters - D&D 3.5.csv,Geist,Template,,,Denizens of Dread,,,,,,,Geist,,,Template,,
D&D Monsters - D&D 3.5.csv,Ghost,Template,,,Denizens of Dread,,,,,,,Ghost,Dread,,Template,"Augmented, Incorporeal",
D&D Monsters - D&D 3.5.csv,Ghoul Lord,Template,,,Denizens of Dread,,,,,,,Ghoul Lord,,,Template,,
D&D Monsters - D&D 3.5.csv,"Hag, Spectral",Template,,,Denizens of Dread,,,,,,,Hag,Spectral,,Template,,
D&D Monsters - D&D 3.5.csv,Lebendtod,Template,,,Denizens of Dread,,,,,,,Lebendtod,,,Template,,
D&D Monsters - D&D 3.5.csv,"Lich, Elemental",Template,,,Denizens of Dread,,,,,,,Lich,Elemental,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Living Tattoo,Template,,,Denizens of Dread,,,,,,,Living Tattoo,,,Template,,
D&D Monsters - D&D 3.5.csv,Mist Horror,Template,,,Denizens of Dread,,,,,,,Mist Horror,,,Template,,
D&D Monsters - D&D 3.5.csv,"Vampire Strain, Chiang-shi",Template,,,Denizens of Dread,,,,,,,Vampire,Chiang-shi,,Template,,
D&D Monsters - D&D 3.5.csv,"Vampire Strain, Dwarven Vampire",Template,,,Denizens of Dread,,,,,,,Vampire,Dwarven,,Template,,
D&D Monsters - D&D 3.5.csv,"Vampire Strain, Elven Vampire",Template,,,Denizens of Dread,,,,,,,Vampire,Elven,,Template,,
D&D Monsters - D&D 3.5.csv,"Vampire Strain, Gnomish Vampire",Template,,,Denizens of Dread,,,,,,,Vampire,Gnomish,,Template,,
D&D Monsters - D&D 3.5.csv,"Vampire Strain, Halfling Vampire",Template,,,Denizens of Dread,,,,,,,Vampire,Halfling,,Template,,
D&D Monsters - D&D 3.5.csv,"Vampire Strain, Nosferatu",Template,,,Denizens of Dread,,,,,,,Vampire,Nosferatu,Dread,Template,,
D&D Monsters - D&D 3.5.csv,"Vampire Strain, Vrykolaka",Template,,,Denizens of Dread,,,,,,,Vampire,Vrykolaka,Dread,Template,,
D&D Monsters - D&D 3.5.csv,Vorlog,Template,,,Denizens of Dread,,,,,,,Vorlog,,,Template,,
D&D Monsters - D&D 3.5.csv,Zombie Lord,Template,,,Denizens of Dread,,,,,,,Zombie Lord,,,Template,,
D&D Monsters - D&D 3.5.csv,Archomental,Template,,,Denizens of the Inner Planes,,,,,,,Archomental,,,Template,,
D&D Monsters - D&D 3.5.csv,Element Creature,Template,,,Denizens of the Inner Planes,,,,,,,Animental,,,Template,,
D&D Monsters - D&D 3.5.csv,Elemental of Chaos,Template,,,Denizens of the Inner Planes,,,,,,,Elemental of Chaos,,,Template,,
D&D Monsters - D&D 3.5.csv,Elemental of Law,Template,,,Denizens of the Inner Planes,,,,,,,Elemental of Law,,,Template,,
D&D Monsters - D&D 3.5.csv,Astral Creature,Template,,,Denizens of the Transitive Planes,,,,,,,Astral Creature,,,Template,,
D&D Monsters - D&D 3.5.csv,Ether Creature,Template,,,Denizens of the Transitive Planes,,,,,,,Ether,,,Template,,
D&D Monsters - D&D 3.5.csv,Ur-Histachii,Template,,,Draconic Hybrids and Other Reptilian Monstrousities,,,,,,,Ur-Histachii,,,Template,,
D&D Monsters - D&D 3.5.csv,Dracolich,Template,,,Draconomicon: The Book of Dragons,,,,,,,Dracolich,,,Template,,
D&D Monsters - D&D 3.5.csv,Draconic Creature,Template,,,Draconomicon: The Book of Dragons,,,,,,,Draconic,,,Template,,
D&D Monsters - D&D 3.5.csv,Ghostly Dragon,Template,,,Draconomicon: The Book of Dragons,,,,,,,Ghostly Dragon,,,Template,Incorporeal,
D&D Monsters - D&D 3.5.csv,Skeletal Dragon,Template,,,Draconomicon: The Book of Dragons,,,,,,,Skeleton,Skeletal Dragon,,Template,,
D&D Monsters - D&D 3.5.csv,Vampiric Dragon,Template,,,Draconomicon: The Book of Dragons,,,,,,,Vampiric Dragon,,,Template,,
D&D Monsters - D&D 3.5.csv,Zombie Dragon,Template,,,Draconomicon: The Book of Dragons,,,,,,,Zombie,Dragon,,Template,,
D&D Monsters - D&D 3.5.csv,Elder Serpent,Template,,,Dragon #313,,,,,,,Snake,Elder Serpent,,Template,,
D&D Monsters - D&D 3.5.csv,Gheden,Template,,,Dragon #313,,,,,,,Half-Undead,Gheden,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Doppelganger,Template,,,Dragon #313,,,,,,,Half-Doppelganger,,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Jann,Template,,,Dragon #313,,,,,,,Half-Janni,,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Minotaur,Template,,,Dragon #313,,,,,,,Half-Minotaur,,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Nymph,Template,,,Dragon #313,,,,,,,Half-Nymph,,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Rakshasa,Template,,,Dragon #313,,,,,,,Half-Rakshasa,,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Satyr,Template,,,Dragon #313,,,,,,,Half-Satyr,,,Template,,
D&D Monsters - D&D 3.5.csv,Katane (Half-Vampire),Template,,,Dragon #313,,,,,,,Half-Undead,Katane,,Template,,
D&D Monsters - D&D 3.5.csv,Nameless Dragon,Template,,,Dragon #313,,,,,,,Nameless Dragon,,,Template,,
D&D Monsters - D&D 3.5.csv,Ravening Dragon,Template,,,Dragon #313,,,,,,,Ravening Dragon,,,Template,,
D&D Monsters - D&D 3.5.csv,Riddled Dragon,Template,,,Dragon #313,,,,,,,Riddled Dragon,,,Template,,
D&D Monsters - D&D 3.5.csv,Spellhoarding Dragon,Template,,,Dragon #313,,,,,,,Spellhoarding Dragon,,,Template,,
D&D Monsters - D&D 3.5.csv,Wandering Dragon,Template,,,Dragon #313,,,,,,,Wandering Dragon,,,Template,,
D&D Monsters - D&D 3.5.csv,Fire-Souled Creature,Template,,,Dragon #314,,,,,,,Fire-Souled,,,Template,Fire,
D&D Monsters - D&D 3.5.csv,Afflicted,Template,,,Dragon #315,,,,,,,Afflicted,,,Template,,
D&D Monsters - D&D 3.5.csv,Fleshvigor,Template,,,Dragon #315,,,,,,,Fleshvigor,,,Template,,
D&D Monsters - D&D 3.5.csv,Ka-Tainted,Template,,,Dragon #315,,,,,,,Ka-Tainted,,,Template,,
D&D Monsters - D&D 3.5.csv,T'liz,Template,,,Dragon #315,,,,,,,T'liz,,,Template,,
D&D Monsters - D&D 3.5.csv,Ravenous,Template,,,Dragon #319,,,,,,,Ravenous,,,Template,,
D&D Monsters - D&D 3.5.csv,"Archdragon, Chaotic",Template,,,Dragon #321,,,,,,,Archdragon,Chaotic,,Template,,
D&D Monsters - D&D 3.5.csv,"Archdragon, Evil",Template,,,Dragon #321,,,,,,,Archdragon,Evil,,Template,,
D&D Monsters - D&D 3.5.csv,"Archdragon, Good",Template,,,Dragon #321,,,,,,,Archdragon,Good,,Template,,
D&D Monsters - D&D 3.5.csv,"Archdragon, Lawful",Template,,,Dragon #321,,,,,,,Archdragon,Lawful,,Template,,
D&D Monsters - D&D 3.5.csv,Radiant,Template,,,Dragon #321,,,,,,,Radiant,,,Template,Native,
D&D Monsters - D&D 3.5.csv,Nether Hound,Template,,,Dragon #322,,,,,,,Nether Hound,,,Template,,
D&D Monsters - D&D 3.5.csv,Favored Spawn of Kyuss,Template,,,Dragon #336,,,,,,,Spawn of Kyuss,Favoured,,Template,,
D&D Monsters - D&D 3.5.csv,Animus,Template,,,Dragon #339,,,,,,,Animus,,,Template,,
D&D Monsters - D&D 3.5.csv,"Lich, Suel",Template,,,Dragon #339,,,,,,,Lich,Suel,,Template,,
D&D Monsters - D&D 3.5.csv,Cauldron Spawn,Template,,,Dragon #340,,,,,,,Cauldron Spawn,,,Template,,
D&D Monsters - D&D 3.5.csv,Ice Element Creature,Template,,,Dragon #347,,,,,,,Element,Ice,,Template,"Air, Cold, Water",
D&D Monsters - D&D 3.5.csv,Magma Element Creature,Template,,,Dragon #347,,,,,,,Element,Magma,,Template,"Earth, Fire",
D&D Monsters - D&D 3.5.csv,Ooze Element Creature,Template,,,Dragon #347,,,,,,,Element,Ooze,,Template,"Earth, Water",
D&D Monsters - D&D 3.5.csv,Smoke Element Creature,Template,,,Dragon #347,,,,,,,Element,Smoke,,Template,"Air, Fire",
D&D Monsters - D&D 3.5.csv,Savage Vampire,Template,,,Dragon #348,,,,,,,Vampire,Savage,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Shadow Vampire,Template,,,Dragon #348,,,,,,,Vampire,Shadow,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Terror Vampire,Template,,,Dragon #348,,,,,,,Vampire,Terror,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Arcane-Blood Creature,Template,,,Dragon #350,,,,,,,Arcane-Blood,,,Template,,
D&D Monsters - D&D 3.5.csv,Corrupted Creature,Template,,,Dragon #350,,,,,,,Corrupted,,,Template,,
D&D Monsters - D&D 3.5.csv,Poisonous Creature,Template,,,Dragon #350,,,,,,,Poisonous,,,Template,,
D&D Monsters - D&D 3.5.csv,Stonebone Creature,Template,,,Dragon #350,,,,,,,Stonebone,,,Template,,
D&D Monsters - D&D 3.5.csv,Remade,Template,,,Dragon #352,,,,,,,Remade,,,Template,,
D&D Monsters - D&D 3.5.csv,Bodak Creature,Template,,,"Dragon Compendium, Volume 1",,,,,,,Bodak,(Template),,Template,,
D&D Monsters - D&D 3.5.csv,Demonically Fused,Template,,,"Dragon Compendium, Volume 1",,,,,,,Elemental,Demonically Fused,,Template,,
D&D Monsters - D&D 3.5.csv,Ghastly Creature,Template,,,"Dragon Compendium, Volume 1",,,,,,,Ghastly,,,Template,,
D&D Monsters - D&D 3.5.csv,Ghoulish Creature,Template,,,"Dragon Compendium, Volume 1",,,,,,,Ghoulish,,,Template,,
D&D Monsters - D&D 3.5.csv,Seelie Court Fey,Template,,,"Dragon Compendium, Volume 1",,,,,,,Seelie Court Fey,,,Template,,
D&D Monsters - D&D 3.5.csv,Trap Haunt,Template,,,"Dragon Compendium, Volume 1",,,,,,,Trap Haunt,,,Template,Incorporeal,
D&D Monsters - D&D 3.5.csv,Unseelie Fey,Template,,,"Dragon Compendium, Volume 1",,,,,,,Unseelie Fey,,,Template,,
D&D Monsters - D&D 3.5.csv,Death Knight of Krynn,Template,,,Dragonlance Campaign Setting,,,,,,,Death Knight,Krynnish,,Template,,
D&D Monsters - D&D 3.5.csv,Dragonspawn,Template,,,Dragonlance Campaign Setting,,,,,,,Dragonspawn,Krynnish,,Template,,
D&D Monsters - D&D 3.5.csv,Skeletal Warrior,Template,,,Dragonlance Campaign Setting,,,,,,,Skeleton,Skeletal Warrior,Krynnish,Template,,
D&D Monsters - D&D 3.5.csv,Spectral Minion,Template,,,Dragonlance Campaign Setting,,,,,,,Spectral Minion,Krynnish,,Template,,
D&D Monsters - D&D 3.5.csv,Kender Vampire,Template,,,Dragonlance Nexus Bestiary,,,,,,,Vampire,Kender,,Template,,
D&D Monsters - D&D 3.5.csv,Spectral Creature,Template,,,Dragons of Faerûn,,,,,,,Spectral,,,Template,,
D&D Monsters - D&D 3.5.csv,"Zombie, Badna",Template,,,Dregoth Ascending Part II: The Quest,,,,,,,Zombie,Badna,,Template,,
D&D Monsters - D&D 3.5.csv,Husk Vermin,Template,,,Drow of the Underdark,,,,,,,Husk Vermin,,,Template,,
D&D Monsters - D&D 3.5.csv,Kr'y'izoth,Template,,,Dungeon #100,,,,,,,Githyanki,Kr'y'izoth,,Template,,
D&D Monsters - D&D 3.5.csv,Tl'a'ikith,Template,,,Dungeon #100,,,,,,,Githyanki,Tl'a'ikith,,Template,Incorporeal,
D&D Monsters - D&D 3.5.csv,Shadow Creature,Template,,,Dungeon #103,,,,,,,Shadow,,,Template,,
D&D Monsters - D&D 3.5.csv,Drowned One,Template,,,Dungeon #106,,,,,,,Drowned One,,,Template,,
D&D Monsters - D&D 3.5.csv,Dreamstealer Spawn,Template,,,Dungeon #106 [Polyhedron #165],,,,,,,Dreamstealer Spawn,,,Template,Incorporeal,
D&D Monsters - D&D 3.5.csv,Sign of the Smoking Eye,Template,,,Dungeon #107,,,,,,,Sign of the Smoking Eye,,,Template,,
D&D Monsters - D&D 3.5.csv,Athasian Zombie,Template,,,Dungeon #110,,,,,,,Zombie,Athasian,,Template,,
D&D Monsters - D&D 3.5.csv,"Tarterian Creature, Farastu Demodand Spirit",Template,,,Dungeon #111,,,,,,,Tarterian,Farastu Demodand Spirit,,Template,,
D&D Monsters - D&D 3.5.csv,"Tarterian Creature, Kelubar Demodand Spirit",Template,,,Dungeon #111,,,,,,,Tarterian,Kelubar Demodand Spirit,,Template,,
D&D Monsters - D&D 3.5.csv,"Tarterian Creature, Shator Demodand Spirit",Template,,,Dungeon #111,,,,,,,Tarterian,Shator Demodand Spirit,,Template,,
D&D Monsters - D&D 3.5.csv,Maurid,Template,,,Dungeon #112,,,,,,,Maurid,,,Template,,
D&D Monsters - D&D 3.5.csv,Lichfiend,Template,,,Dungeon #116,,,,,,,Lich,Lichfiend,,Template,,
D&D Monsters - D&D 3.5.csv,Memelith,Template,,,Dungeon #117,,,,,,,Memelith,,,Template,Augmented Humanoid,
D&D Monsters - D&D 3.5.csv,Hiveblood Creature,Template,,,Dungeon #127,,,,,,,Hiveblood,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Blacktooth Lycanthropy,Template,,,Dungeon #129,,,,,,,Lycanthrope,Blacktooth,,Template,,
D&D Monsters - D&D 3.5.csv,Chosen of Malar,Template,,,Dungeon #129,,,,,,,Chosen of Malar,,,Template,,
D&D Monsters - D&D 3.5.csv,Obah-Blessed Creature,Template,,,Dungeon #136,,,,,,,Obah-Blessed,,,Template,,
D&D Monsters - D&D 3.5.csv,Scorned Creature,Template,,,Dungeon #136,,,,,,,Scorned,,,Template,,
D&D Monsters - D&D 3.5.csv,Savage Creature,Template,,,Dungeon #140,,,,,,,Savage,,,Template,Chaotic,
D&D Monsters - D&D 3.5.csv,Mirrored Creature,Template,,,Dungeon #143,,,,,,,Mirrored,,,Template,,
D&D Monsters - D&D 3.5.csv,Mob,Template,,Gargantuan,Dungeon Master's Guide II,,,,,,,Mob,,,Template,,
D&D Monsters - D&D 3.5.csv,Acidborn Monster,Template,,,Dungeonscape,,,,,,,Acidborn,,,Template,,
D&D Monsters - D&D 3.5.csv,Dungeonbred Monster,Template,,,Dungeonscape,,,,,,,Dungeonbred,,,Template,,
D&D Monsters - D&D 3.5.csv,Guardian Monster,Template,,,Dungeonscape,,,,,,,Guardian,(Template),,Template,,
D&D Monsters - D&D 3.5.csv,Hivenest Monster,Template,,,Dungeonscape,,,,,,,Hivenest,,,Template,,
D&D Monsters - D&D 3.5.csv,Sentry Ooze,Template,,,Dungeonscape,,,,,,,Sentry,,,Template,,
D&D Monsters - D&D 3.5.csv,Horrid Animal,Template,,,Eberron Campaign Setting,,,,,,,Horrid Animal,,,Template,,
D&D Monsters - D&D 3.5.csv,Living Spell,Template,,,Eberron Campaign Setting,,,,,,,Living Spell,,,Template,,
D&D Monsters - D&D 3.5.csv,Magebred Animal,Template,,,Eberron Campaign Setting,,,,,,,Magebred Animal,,,Template,,
D&D Monsters - D&D 3.5.csv,Brood Spawn,Template,,,Elder Evils,,,,,,,Brood Spawn,,,Template,Native,
D&D Monsters - D&D 3.5.csv,Demilich,Template,,,Epic Level Handbook + D&D v.3.5 Accessory Update,,,,,,,Lich,Demilich,,Template,,
D&D Monsters - D&D 3.5.csv,Paragon Creature,Template,,,Epic Level Handbook + D&D v.3.5 Accessory Update,,,,,,,Paragon,,,Template,,
D&D Monsters - D&D 3.5.csv,Phrenic Creature,Template,,,Expanded Psionics Handbook,,,,,,,Phrenic,,,Template,Psionic,
D&D Monsters - D&D 3.5.csv,Corrupted by the Abyss,Template,,,Expedition to the Demonweb Pits,,,,,,,Corrupted by the Abyss,,,Template,,
D&D Monsters - D&D 3.5.csv,Mountain Creature,Template,,,Faces of the Forgotten North,,,,,,,Mountain Creature,,,Template,,
D&D Monsters - D&D 3.5.csv,Psionic Tenant,Template,,,Faces of the Forgotten North,,,,,,,Psionic Tenant,,,Template,,
D&D Monsters - D&D 3.5.csv,Stampede,Template,,,Faces of the Forgotten North,,,,,,,Stampede,,,Template,,
D&D Monsters - D&D 3.5.csv,Zin-Carla,Template,,,Faiths and Pantheons,,,,,,,Zin-Carla,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Half-Illithid,Template,,,Fiend Folio,,,,,,,Half-Illithid,,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Troll,Template,,,Fiend Folio,,,,,,,Half-Troll,,,Template,,
D&D Monsters - D&D 3.5.csv,Ti-Khana,Template,,,Fiend Folio,,,,,,,Ti-Khana,,,Template,,
D&D Monsters - D&D 3.5.csv,Half-Fey,Template,,,Fiend Folio + D&D v.3.5 Accessory Update,,,,,,,Half-Fey,,,Template,,
D&D Monsters - D&D 3.5.csv,Huecuva,Template,,,Fiend Folio + D&D v.3.5 Accessory Update,,,,,,,Huecuva,,,Template,,
D&D Monsters - D&D 3.5.csv,Swordwraith,Template,,,Fiend Folio + D&D v.3.5 Accessory Update,,,,,,,Wraith,Sword,,Template,,
D&D Monsters - D&D 3.5.csv,Madborn,Template,,,Five Nations,,,,,,,Madborn,,,Template,,
D&D Monsters - D&D 3.5.csv,Mistling,Template,,,Forge of War,,,,,,,Mistling,,,Template,,
D&D Monsters - D&D 3.5.csv,Shade,Template,,,Forgotten Realms Campaign Setting,,,,,,,Shade,,,Template,,
D&D Monsters - D&D 3.5.csv,Bainligor Revered One,Template,,,Frilond Campaign,,,,,,,Bainligor,Revered One,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Charuntes,Template,,,Frilond Campaign,,,,,,,Charuntes,,,Template,,
D&D Monsters - D&D 3.5.csv,Horseman of Orcus,Template,,,Frilond Campaign,,,,,,,Horseman of Orcus,,,Template,Extraplanar,
D&D Monsters - D&D 3.5.csv,Skotos,Template,,,Frilond Campaign,,,,,,,Skotos,,,Template,,
D&D Monsters - D&D 3.5.csv,True Ghoul,Template,,,Frilond Campaign,,,,,,,Ghoul,True,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,"Ghost, Frostfell",Template,,,Frostburn,,,,,,,Ghost,Frostfell,,Template,Incorporeal,
D&D Monsters - D&D 3.5.csv,Ice Beast,Template,,,Frostburn,,,,,,,Ice Beast,,,Template,Cold,
D&D Monsters - D&D 3.5.csv,Spirit Animal,Template,,,Frostburn,,,,,,,Spirit Animal,,,Template,"Augmented Animal, Incorporeal",
D&D Monsters - D&D 3.5.csv,Bonesinger,Template,,,Ghostwalk + Ghostwalk Update for D&D v.3.5,,,,,,,Bonesinger,,,Template,,
D&D Monsters - D&D 3.5.csv,Monstrous Vampire,Template,,,Ghostwalk + Ghostwalk Update for D&D v.3.5,,,,,,,Monstrous Vampire,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Mumia,Template,,,Ghostwalk + Ghostwalk Update for D&D v.3.5,,,,,,,Mumia,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Yuan-Ti Broodguard,Template,,,Ghostwalk + Ghostwalk Update for D&D v.3.5,,,,,,,Yuan-Ti,Broodguard,,Template,Reptilian,
D&D Monsters - D&D 3.5.csv,Yuan-Ti Tainted One,Template,,,Ghostwalk + Ghostwalk Update for D&D v.3.5,,,,,,,Yuan-Ti,Tainted One,,Template,Reptilian,
D&D Monsters - D&D 3.5.csv,Tainted Minion,Template,,,Heroes of Horror,,,,,,,Tainted Minion,,,Template,,
D&D Monsters - D&D 3.5.csv,Tainted Raver,Template,,,Heroes of Horror,,,,,,,Tainted Raver,,,Template,,
D&D Monsters - D&D 3.5.csv,Unholy Scion,Template,,,Heroes of Horror,,,,,,,Unholy Scion,,,Template,"Evil, Native",
D&D Monsters - D&D 3.5.csv,Divine Messenger,Template,,,Holy Orders of the Stars,,,,,,,Divine Messenger,,,Template,,
D&D Monsters - D&D 3.5.csv,Spirit Dragon,Template,,,Holy Orders of the Stars,,,,,,,Spirit Dragon,,,Template,Incorporeal,
D&D Monsters - D&D 3.5.csv,Tenacious Soul,Template,,,Holy Orders of the Stars,,,,,,,Tenacious Soul,,,Template,,
D&D Monsters - D&D 3.5.csv,Fearbringer,Template,,Small,Key of Destiny Errata,,,,,,,Fearbringer,,,Template,Augmented Humanoid,
D&D Monsters - D&D 3.5.csv,Mindlord,Template,,,Legends of Athas,,,,,,,Mindlord,,,Template,Incorporeal,
D&D Monsters - D&D 3.5.csv,Ruvoka,Template,,,Legends of Athas,,,,,,,Ruvoka,,,Template,Native,
D&D Monsters - D&D 3.5.csv,Evolved Undead,Template,,,Libris Mortis: The Book of Undead,,,,,,,Evolved Undead,,,Template,,
D&D Monsters - D&D 3.5.csv,Ghost Brute,Template,,,Libris Mortis: The Book of Undead,,,,,,,Ghost Brute,,,Template,"Incorporeal, Augmented",
D&D Monsters - D&D 3.5.csv,Gravetouched Ghoul,Template,,,Libris Mortis: The Book of Undead,,,,,,,Gravetouched Ghoul,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Half-Vampire,Template,,,Libris Mortis: The Book of Undead,,,,,,,Half-Vampire,,,Template,,
D&D Monsters - D&D 3.5.csv,Hooded Pupil,Template,,,Libris Mortis: The Book of Undead,,,,,,,Hooded Pupil,,,Template,,
D&D Monsters - D&D 3.5.csv,Mummified Creature,Template,,,Libris Mortis: The Book of Undead,,,,,,,Mummified,,,Template,,
D&D Monsters - D&D 3.5.csv,Necromental,Template,,,Libris Mortis: The Book of Undead,,,,,,,Necromental,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Necropolitan,Template,,,Libris Mortis: The Book of Undead,,,,,,,Necropolitan,,,Template,Augmented,
D&D Monsters - D&D 3.5.csv,Revived Fossil,Template,,,Libris Mortis: The Book of Undead,,,,,,,Revived Fossil,,,Template,,
D&D Monsters - D&D 3.5.csv,Swarm-Shifter,Template,,,Libris Mortis: The Book of Undead,,,,,,,Swarm Shifter,,,Template,Shapechanger,
D&D Monsters - D&D 3.5.csv,Umbral Creature,Template,,,Libris Mortis: The Book of Undead,,,,,,,Umbral,,,Template,"Incorporeal, Augmented",
D&D Monsters - D&D 3.5.csv,Swamp-Touched Creature,Template,,,Life-Shaping Handbook,,,,,,,Swamp-Touched,,,Template,,
D&D Monsters - D&D 3.5.csv,Wild Creature,Template,,,Life-Shaping Handbook,,,,,,,Wild,,,Template,,
D&D Monsters - D&D 3.5.csv,Worm Lord,Template,,,Life-Shaping Handbook,,,,,,,Worm Lord,,,Template,"Earth, Native",
D&D Monsters - D&D 3.5.csv,Elder Eidolon,Template,,,Lords of Madness: The Book of Aberrations,,,,,,,Eidolon,Elder,Kraken,Template,,
D&D Monsters - D&D 3.5.csv,Half-Farspawn,Template,,,Lords of Madness: The Book of Aberrations,,,,,,,Half-Farspawn,,,Template,,
